start_id|end_id|classYear
21990232557016|2205|2007
8796093028728|7876|2008
8796093022736|5046|2008
30786325583376|2956|2001
15393162790400|1853|2004
26388279069648|2563|2004
15393162792576|6617|2000
4398046511168|2387|2000
4398046518832|2441|2005
35184372090776|2438|2008
7880|2986|2000
37383395349704|3006|2006
30786325578440|7901|2008
26388279069024|5982|2007
8796093026960|2229|2007
19791209303928|5262|2004
32985348836456|5269|2002
37383395346632|6671|2000
4398046518976|3013|2009
30786325578104|3013|2005
37383395345208|1838|2003
35184372089144|2211|2006
17592186049000|2649|2001
19791209306864|6803|2006
15393162794176|3015|2008
8796093026648|2207|2005
30786325581752|4512|2008
32985348840712|6149|2004
10995116279952|2829|2004
6597069771056|1959|2009
24189255813817|4749|2006
21990232561249|7901|2002
37383395349945|1973|2007
19791209304873|3014|2001
32985348838937|3015|2004
24189255814529|1596|2011
8796093030001|1806|1999
26388279067305|2432|2003
21990232560497|1985|2004
13194139536241|5234|2007
2199023262081|3009|2002
28587302329129|2209|2008
35184372094929|3011|2000
21990232556265|3006|2008
26388279074097|3015|2004
37383395345745|2209|2002
19791209304777|1850|2003
6597069768393|4518|2004
32985348836177|6390|2005
30786325578681|5186|1998
10995116280521|2205|2009
37383395346777|5984|2001
5145|2946|2009
6597069770241|5167|2002
37383395347521|2833|1999
30786325579777|4695|2008
4398046516209|3012|2004
30786325581705|1853|2008
37383395350489|2830|2006
37383395348961|3014|2008
17592186050393|2209|2001
8796093026065|6152|2003
26388279070249|3012|2002
3009|6798|2006
15393162796609|7892|2004
37383395344993|3012|2006
26388279071369|7900|2001
8796093022545|5185|2003
32985348834945|5529|2009
35184372095193|4742|2001
13194139536145|2205|2002
8796093028849|2321|2003
13194139535081|2647|2005
13194139536873|2948|2007
10995116277993|6509|2006
21990232558841|4954|2002
24189255812041|7893|1998
32985348835113|6425|2003
21990232558889|4949|2006
35184372091881|5266|2006
26388279068905|5042|2006
37383395351113|4991|2003
30786325582121|3009|2006
21990232556777|7942|2008
26388279071609|3010|2005
17592186049937|3014|2005
32985348838441|6388|2004
8796093025153|1643|2004
19791209303361|1990|2011
6597069773121|1986|2008
30786325581129|4946|2004
6597069773825|6346|2003
26388279072617|5943|2005
32985348837193|3009|2004
4398046513353|5267|2003
19791209300809|3015|2004
10995116280985|1597|2008
28587302323329|2945|2004
4398046517889|5145|2009
24189255811377|5236|1998
13194139536465|3006|2010
24189255818617|4745|2006
8796093027969|7892|2002
4398046513617|3009|2005
10995116283481|7869|2004
8796093027417|2559|1998
26388279067953|6540|2007
32985348834097|6546|2006
8796093023265|7877|2005
32985348833433|6148|2000
24189255813273|7943|2005
17592186050345|3009|2005
8796093028465|7952|2003
26388279068313|2368|2003
6597069771529|1605|2006
24189255816697|5864|2007
30786325582457|3015|2001
24189255817337|2210|2008
2199023258233|2305|2001
35184372094113|1583|2005
17592186049361|2176|2008
8796093022785|5235|2008
28587302328657|1806|2000
10995116284697|2206|2006
32985348838161|2554|2004
8796093023505|2450|2004
4398046512569|2214|2004
8796093029113|4589|2002
24189255817505|1607|2005
30786325579601|1807|2002
6597069772545|5528|2006
28587302329993|2836|2002
2199023259385|4516|2001
32985348837665|3006|2008
19791209305737|4998|1998
32985348839529|3012|2010
28587302323569|4517|1998
7185|5141|2004
4713|6204|2008
10995116283249|2212|2009
10995116277849|3014|2005
24189255815609|5942|2002
26388279071561|1596|2006
19791209302945|6545|2004
10995116279473|2207|2008
1569|3434|2004
15393162796353|2213|2000
2199023261569|2525|1999
28587302326145|3013|2003
15393162795689|2697|2007
19791209303617|2213|2003
1857|2455|2004
13194139535249|2436|2008
30786325583377|3011|2000
2199023262129|7948|2007
2961|1970|2008
10995116282289|3007|2004
37383395351473|1601|2001
19791209304993|2383|2006
4398046516137|3006|2003
10995116278321|2210|2005
15393162789321|5986|2005
24189255813345|6437|2004
30786325580161|4751|2003
28587302325697|5045|2003
24189255816809|6545|2004
6597069769369|1953|2007
21990232560745|3009|2007
17592186047697|5521|2007
24189255813177|4745|2004
8796093028089|1806|2002
13194139538169|4181|1999
30786325580713|2209|1999
2199023262969|2208|2008
37383395351001|2258|2003
35184372095145|1970|2007
8796093023577|2829|2005
26388279072089|2207|2000
26388279074049|6399|2002
21990232559873|7901|2006
26388279066897|1599|2001
30786325581369|6800|2008
15393162796089|3014|2003
2199023255697|6801|2003
21990232561297|2646|2001
19791209301913|5044|2010
2199023262241|6157|2001
21990232558625|5144|2003
4398046515609|6394|2007
19791209300929|5943|2006
6597069770225|4744|2006
8796093022377|3012|2011
28587302323209|2208|2002
8796093024913|2211|2004
7689|2212|2009
6597069768585|2830|2005
26388279073161|5264|2003
19791209302609|7952|2000
28587302322769|2827|2008
33|1596|2003
8796093026385|3014|2001
26388279069193|1803|2000
26388279068001|7935|1999
21990232557921|3013|2000
6597069767729|5270|2009
6597069770553|3006|2008
32985348838609|6804|2008
6513|4949|2007
19791209304609|5169|1999
13194139535057|5947|2005
21990232558961|2208|2007
35184372096105|5980|2003
10995116284033|7948|2010
19791209304377|3012|2002
4398046518449|2208|2003
15393162792417|6801|2000
30786325580209|2432|2003
17592186045873|2206|2005
10995116281553|3010|2000
15393162796305|1983|2009
4398046517009|6690|2009
30786325579481|5267|2010
13194139536049|3009|2005
26388279070937|2206|2001
30786325584081|3012|2002
21990232557329|4362|2009
30786325583785|5950|2008
19791209306537|5987|2008
8796093027753|7867|2008
8796093026481|2209|2005
35184372089505|6392|2006
10995116281297|5234|2007
35184372094473|6494|2000
4398046511169|4991|2007
37383395351697|1854|2005
6597069772977|5267|2003
6597069773289|1853|2002
4398046518833|6803|2005
6597069774065|5984|2008
30786325578585|5267|2003
32985348833769|4952|2006
28587302322225|3008|2001
8796093027105|5505|2001
21990232559393|6395|2002
7881|2947|2003
24189255816881|4750|2000
4398046514681|1642|2008
28587302322465|5806|2006
2199023260953|4997|2010
35184372090321|5272|1998
2199023263185|4950|2000
8796093024529|6647|2000
30786325581441|5528|2009
10995116281361|3011|2001
15393162791329|5154|2004
21990232560185|4991|2007
24189255815585|2827|2008
10995116278041|2310|2003
17592186045393|6204|2002
26388279071513|5525|2000
28587302329761|5803|2001
10995116284433|6198|2002
6597069770649|3006|2001
28587302324945|1855|2002
6597069772497|2447|2004
15393162792345|7893|2007
10995116280217|2210|2003
19791209303665|7877|2009
21990232557681|6168|2009
15393162793585|3014|2004
4398046518881|2207|2008
21990232559201|5526|2003
6597069768089|6433|2000
35184372096225|6802|2002
30786325582553|3011|2004
10995116284577|2397|2000
19791209301817|4512|2003
8796093023193|3013|2007
37383395349825|5043|2006
13194139541169|7940|2008
19791209304089|4940|2004
26388279072305|2874|2005
37383395345977|2694|2002
8796093025033|3007|2002
2199023255817|6488|2002
24189255818049|4944|2003
19791209303737|2831|2001
4398046513762|2233|2008
37383395348306|5148|2005
32985348837810|2527|2004
26388279072690|2827|2007
30786325581858|6545|2001
28587302326978|5271|2009
28587302325978|2666|2003
13194139539674|4648|2009
6597069772930|3956|2008
19791209302114|2213|2004
24189255818594|7897|2002
586|7947|2008
30786325580018|5041|2005
24189255816082|2206|2004
28587302329594|5523|2007
4398046511746|2829|2002
24189255817050|3009|2005
32985348833650|3015|2009
19791209301226|2212|2005
21990232560018|2209|2000
24189255812418|5984|2009
35184372093778|5044|2006
13194139536898|4746|1998
4398046512354|4991|1999
26388279066802|4994|2008
4402|7946|2001
24189255812914|7947|2006
6597069769226|5185|2000
30786325580378|6203|1999
17592186044722|2209|2000
4398046514634|2653|2005
35184372096586|5051|2000
37383395351426|1609|2001
2199023261866|6801|2003
10995116283698|2559|2008
2199023257346|2207|2002
3130|6621|2005
30786325584730|6668|1998
10995116281178|2794|2008
21990232559274|3014|2004
15393162790170|2209|1999
35184372090754|6544|1999
32985348835490|6165|2009
32985348840786|1801|2008
26388279070370|7894|2004
37383395348578|1591|2007
2199023262602|1984|2009
24189255812562|6799|2003
7738|7703|2005
4398046517818|6392|2001
35184372089794|2279|2007
35184372089962|3008|2006
2338|6545|2000
30786325584954|5045|2003
32985348837714|1977|1999
21990232562978|6802|2005
2199023259922|2557|2010
35184372095866|5150|2002
4398046514466|2209|2004
13194139538874|6172|1999
19791209304450|2206|2005
17592186050442|2212|2000
28587302327682|6600|2008
6597069773050|7874|2003
13194139539842|5983|2003
17592186051882|4514|2007
26388279068410|3006|2003
28587302329762|2210|2009
13194139536050|4667|2003
26388279072850|2698|2009
30786325584978|5529|2001
21990232559490|2227|2005
5482|6481|2001
19791209304306|6548|2007
32985348835114|3009|2007
8796093029738|5979|2000
17592186046762|3011|2000
15393162795314|2213|2002
24189255814954|1975|2006
21990232555930|1857|2003
19791209302826|7903|2005
6597069771290|1610|2007
26388279073090|2177|2005
32985348837098|4955|2000
13194139539482|6804|2001
4330|3015|2001
32985348835866|2946|2005
8796093029402|5271|2007
15393162793586|6796|2000
15393162789722|2990|2007
35184372088834|4519|2008
10995116285186|4972|2006
15393162792626|4589|2008
6597069773426|3007|1998
4398046513498|3010|2006
21990232560818|3010|2001
17592186051570|4935|2008
8796093022786|2214|2004
30786325577842|7895|2010
19791209302634|4742|2000
6597069770226|5528|2005
19791209300858|4519|2010
21990232562010|2205|2008
37383395350570|3010|2002
32985348834666|4990|2007
37383395348114|2205|2004
13194139535426|3007|2003
19791209305386|2389|2009
6597069766954|1953|2001
37383395350666|2875|2001
26388279069002|5988|2006
15393162792842|2214|2005
19791209306098|2211|2002
21990232556754|4239|2010
15393162789698|4519|2004
8796093028066|4510|2001
2199023261962|2180|2004
13194139539210|7952|2004
21990232559562|6801|2001
35184372096610|6389|2008
35184372093058|6349|2005
30786325582578|6801|2001
26388279072498|2693|2004
8796093027274|4516|2003
28587302322442|6396|2009
8796093029834|6486|2008
13194139535546|3008|1999
2199023257274|2208|2005
26388279067642|3012|2001
37383395350738|5982|2002
4398046513882|2206|2005
17592186047482|2213|2009
8796093023626|2181|2006
4398046516210|1811|2004
2199023256098|5982|2004
4398046512162|1578|2003
19791209300026|4998|2004
10995116282690|5262|2006
30786325578658|5945|2002
32985348834874|1957|1998
15393162796522|3014|2001
19791209301602|1582|2009
13194139539554|3014|2003
10995116282362|5521|2003
6597069772266|2212|2007
35184372089866|5038|2008
2170|6309|2003
10995116282890|2209|2003
32985348839250|1960|2002
32985348833954|6479|1999
32985348838138|5040|2004
6597069769466|5869|2002
17592186051474|5525|2002
37383395344666|4991|2004
17592186045946|2205|2000
30786325579946|5982|2006
5290|1578|2006
24189255818778|1838|2002
19791209305690|1956|2006
24189255816698|5267|2008
28587302325018|2690|2000
28587302325602|5074|2005
10995116277970|2208|2006
21990232560210|2828|2001
10995116280914|3009|2003
32985348838938|2206|2006
13194139540322|2829|1999
21990232559346|2207|2002
21990232562658|3012|2003
2074|4744|2005
19791209303146|1852|2005
24189255815914|1980|2008
37383395348378|2210|2006
13194139535594|2213|2007
17592186049506|3012|2007
30786325580690|2207|2006
15393162789530|5271|2004
21990232556002|7755|2006
24189255811634|1813|2003
32985348835890|2484|2002
2866|7895|2003
538|1801|2004
6597069771106|4749|2004
35184372089746|5869|2004
2199023258890|2832|2006
19791209300570|5523|2006
35184372092890|5271|2009
30786325582850|3564|2002
8796093024506|5804|2007
28587302323378|2214|2003
15393162791066|1607|2010
28587302325626|2641|2007
32985348837834|2296|2006
26388279067330|3013|2009
6597069766882|7896|2006
15393162794178|1723|2008
28587302322514|4519|2008
32985348834642|3029|2006
10995116285354|7896|2002
10995116281770|4595|2003
24189255815962|7897|2008
4398046511530|5607|2008
2199023257370|2210|2002
24189255815890|2827|2001
28587302324778|4746|2007
30786325585602|6494|2001
3850|6199|2000
19791209305714|6151|2006
8796093026674|4750|2002
35184372090274|2221|1999
5674|1583|2003
35184372092410|4968|2010
19791209305314|6206|2001
4398046517698|4742|2001
24189255818330|4598|1999
35184372095482|1969|2006
21990232561250|5982|2007
13194139539090|2483|2007
30786325579410|5037|2006
8796093028306|2180|2006
21990232558546|3009|2000
8796093028418|6800|2000
2199023263274|1991|2003
8796093027370|7954|2005
2199023259802|4513|2008
15393162793514|2205|2002
2199023260090|2209|2002
19791209304186|5981|2007
30786325579674|2381|2004
10995116282266|1854|2000
21990232556050|2649|2004
6597069773570|5498|2004
15393162793490|2835|2003
2199023262674|1981|2005
4398046518738|3013|2005
15393162790218|5047|2006
35184372088954|3008|2003
6597069772306|3015|2005
28587302327218|4513|2001
4398046518498|1853|2010
2199023259410|3014|2005
3346|2206|2007
15393162791778|2675|2002
30786325580114|3008|2002
32985348837426|6148|2010
4398046513426|2981|2004
7354|5523|2003
10995116281698|5528|2004
37383395349706|2399|2008
17592186051042|5270|2007
8796093027706|2381|2010
24189255812346|2440|2007
13194139534962|3014|2006
8796093029690|6801|2006
30786325583114|2491|2010
30786325583258|2650|2003
21990232563098|7894|2006
13194139538050|3007|2007
13194139537210|5944|2002
28587302324066|3007|2006
21990232562586|5044|2001
2199023259242|1800|2005
3395|6135|1999
21990232556123|4749|2002
3371|5044|2001
30786325578179|5521|2007
8796093024035|6433|2007
4398046517131|5038|2010
35184372090899|6668|2000
26388279074315|5170|2002
13194139536171|1961|2004
10995116281203|2206|2008
35184372088955|5503|2002
6597069769139|1959|2008
30786325584907|2207|2003
26388279070467|5038|2009
26388279068579|5031|2004
19791209303459|3007|2001
6155|5047|2004
13194139538443|2488|2002
32985348834827|4751|2009
13194139540419|2652|2006
6597069771203|5141|2000
15393162795547|2943|2004
28587302324923|2211|2007
37383395345411|2449|2003
26388279069219|2207|2007
13194139541051|5175|2006
6597069772787|4592|2007
2199023258283|3008|2004
2199023257371|2384|2010
2199023261843|5042|2004
30786325579411|1849|2003
19791209307235|3012|2006
24189255817051|7873|2010
37383395350155|3014|2007
24189255818123|5267|2009
35184372096131|3007|2010
15393162788963|2206|1998
8796093029499|1981|2006
15393162794395|2207|2010
19791209304067|2385|2001
8796093024771|1981|2003
32985348837451|6376|2000
30786325585627|5480|2005
30786325580019|3006|2004
17592186045827|1851|2005
10995116279811|5266|2007
4398046513619|3015|2005
19791209301747|2205|2004
17592186046355|1981|2006
24189255818427|2483|2006
19791209306299|2488|2008
30786325583643|6802|2007
30786325581467|4519|2004
26388279071515|2452|2006
4398046515371|2205|2005
6597069770011|3007|2002
37383395346611|4744|2007
32985348839251|5235|2005
10995116278611|3011|2004
13194139541075|2211|2004
28587302325483|2213|2001
37383395347227|2209|2006
6597069773195|2211|2003
13194139534411|2483|2000
2199023258027|5895|2007
28587302326699|6490|2008
17592186045491|2211|2002
4331|3008|2005
4398046514251|2206|2000
21990232555667|3232|1999
13194139539723|5140|2004
26388279067043|2829|2006
30786325577795|5526|2005
13194139538539|2445|2006
32985348834923|2944|2002
15393162795811|5809|2004
17592186045731|5146|2001
13194139533587|2210|2004
24189255811875|3009|2007
28587302322539|2523|2010
13194139537523|1853|2001
7019|4510|2006
15393162793187|3013|2007
35184372093563|4969|2001
32985348835395|5982|2011
13194139535499|2828|2008
6597069768443|6675|2009
37383395346683|3008|2003
30786325580819|6477|2008
15393162794651|3010|1999
15393162794603|3007|2002
13194139540035|7894|2006
26388279067235|5802|2008
15393162795619|2829|2002
4398046515299|6396|2006
19791209303171|4515|2003
35184372092339|3010|2004
8796093024627|1611|2005
6597069768923|6476|2010
10995116280691|2454|2007
17592186045371|6483|2001
2199023260091|2681|2000
24189255814011|2214|2008
19791209300835|6344|2009
28587302324091|2215|2005
28587302322227|4940|2010
37383395344739|4956|2007
32985348834331|4590|2002
37383395350883|5985|2011
26388279069315|2181|2005
2199023259779|2455|2007
21990232556611|1953|2004
4398046512499|2213|2005
2199023257907|5236|2003
37383395348675|2827|2004
17592186047219|3008|2005
8796093023651|4673|2002
6597069769635|4954|2005
10995116284891|1853|2004
26388279070059|3008|2002
35184372089723|6493|2005
28587302322963|2388|2004
4398046513811|5258|2002
8796093025323|3008|2010
6597069773147|6625|2006
24189255816035|6350|2002
4398046511147|3014|2007
10995116278299|1806|2002
15393162790907|3009|2002
1067|4742|2002
6597069770747|3015|2006
28587302327539|2212|2000
6597069767875|2946|2008
6597069767595|5503|2011
32985348837291|1972|2007
26388279068627|2653|2002
28587302325459|5187|2000
30786325580499|5979|2005
21990232561323|5038|1998
30786325580427|5040|2008
24189255816059|1852|2008
8796093026043|2451|2004
19791209305339|6398|2001
21990232562179|1956|2000
32985348837315|4585|2003
32985348840619|5982|2007
19791209303387|2213|2008
19791209300547|2210|2001
32985348834899|1581|2003
2199023260811|5269|2007
30786325582971|4746|2002
13194139538515|3008|2000
30786325584731|1855|2002
8796093026139|3009|2010
30786325580403|7947|2007
37383395350083|3015|2007
8796093026699|6426|2003
4398046518667|2456|2000
4398046511867|1961|2006
6059|2651|2001
4398046517011|2210|2005
8796093022979|2210|2005
21990232563339|4945|2000
6597069769867|3006|2006
17592186047243|2212|2005
17592186049795|2214|2005
28587302328779|2559|2004
13194139537355|3010|2005
32985348833291|2211|2001
2199023256971|5487|2001
6597069774115|3010|2000
26388279070251|4940|2004
37383395349971|2653|2000
13194139540251|2211|2003
2199023261003|3014|2009
28587302327867|1981|2002
6597069767099|6150|2004
32985348835803|1984|2004
19791209301467|4749|2009
26388279072187|6391|2008
17592186050491|5987|2006
4398046518035|1855|2005
35184372094715|5497|2007
10995116283555|5802|2009
10995116283699|5980|2002
24189255817979|3006|2003
17592186047795|3013|2007
37383395347643|6802|2006
26388279068435|4243|2005
35184372096683|5986|2001
30786325578347|2831|2000
6597069772003|3015|2004
8796093022403|3007|2004
8796093025827|2977|2004
32985348833579|2831|2007
15393162793259|7943|2003
4398046511339|4524|2004
10995116278731|2213|2002
21990232560963|5041|2008
323|4991|2003
30786325582315|7893|2008
35184372092003|5167|2000
32985348840811|5165|2005
10995116283179|5570|2009
26388279067091|5044|2006
28587302327027|5264|1999
26388279072875|2172|2005
6597069773899|4512|2009
37383395350691|3009|2007
6597069768091|6797|2005
21990232561563|2644|2002
13194139534651|6490|2007
30786325581979|2382|2006
8796093027491|7899|2001
4955|3011|2000
6597069772123|3012|2005
28587302323851|3011|2000
24189255811803|4991|2006
30786325579579|6165|2007
37383395344547|2535|2009
28587302324187|7897|2006
15393162791731|4750|2001
37383395351747|2210|2000
30786325582723|1640|2011
10995116278091|2521|2009
26388279069651|2211|2002
2199023261027|5042|2000
26388279070563|7894|2001
7187|2444|2006
15393162790219|1642|2006
37383395347275|3011|2001
19791209306675|3011|2004
35184372095195|4746|1998
19791209303195|1852|2002
8796093023459|5190|2004
13194139536147|2647|2007
37383395346515|2207|2003
26388279073859|5982|2001
4398046514227|7901|2001
35184372091475|6437|2006
4398046517915|4598|2005
4398046515163|2214|2005
30786325583963|3010|2007
17592186050947|1579|2006
13194139540347|6149|2001
2199023257107|4956|2004
8796093029835|5271|2002
17592186045899|2647|2008
6275|2835|2003
4398046514923|5962|2001
5723|3007|2001
13194139534259|5167|2006
26388279066755|4747|2002
30786325580283|6623|2007
32985348834291|5267|2002
10995116284275|1988|2002
10995116284579|6616|2002
26388279068531|1980|1999
17592186048371|2941|1999
21990232560427|2436|2002
30786325585051|2385|2003
8796093026115|5047|2006
26388279070012|2214|2010
37383395346316|2212|2007
30786325584108|5270|2005
6597069767404|1971|2003
24189255816884|4511|2002
6597069768068|3008|2011
19791209303716|2205|2008
4398046514564|2208|2002
6597069770628|2212|2000
24189255813796|2214|2004
21990232556340|6473|2001
21990232559468|3010|2004
28587302324852|2209|2002
32985348839628|7897|2007
996|4750|2002
13194139537212|1809|1999
6597069772908|5265|1999
13194139536588|6345|2003
32985348836180|4512|2008
30786325580116|6202|1999
26388279070988|6307|2002
15393162790668|5801|2010
15393162796708|5235|2002
32985348838732|4515|2005
2199023256292|4517|2008
6597069770508|3014|2003
32985348834220|6801|2003
13194139539580|6801|2002
17592186049004|5263|2005
13194139536148|2451|2006
6597069766932|2694|2011
2892|2207|1998
24189255814060|2213|2004
21990232559876|6802|2001
32985348838212|1853|2005
10995116280620|6476|2009
32985348840004|4743|2004
10995116284436|3007|2004
24189255816156|7665|2001
8796093028164|5038|2003
26388279072092|5271|2008
2199023257468|4517|2004
30786325584252|7919|2007
21990232556196|5063|2007
4398046517532|4998|2010
6597069773596|4742|2007
35184372093660|2205|2003
32985348838140|5230|2008
26388279068740|2699|2008
15393162791708|2648|2004
24189255815612|7892|2000
30786325581228|5041|2002
21990232559660|5802|2007
26388279066996|5141|2006
8796093025324|4342|2000
35184372092700|2678|2001
15393162790452|3008|2010
37383395347740|3010|2010
3708|7901|2003
4398046516412|7892|2006
8796093029260|2211|2002
19791209300316|5527|2003
21990232561820|5042|2002
8796093026700|3015|2004
10995116282764|4750|2011
10995116284972|5983|2006
37383395347180|7875|1998
37383395349028|5147|2008
4398046513428|6801|2008
21990232561940|2558|2005
24189255814244|4954|2007
2199023259412|2559|2005
17592186049844|4968|2005
32985348840244|5529|2003
2199023260564|2214|2008
32985348836956|4743|2007
21990232560892|3007|2007
30786325585148|2212|1998
26388279071276|1850|2011
32985348837716|4515|2000
13194139536636|1635|2007
30786325583308|3006|2004
4398046517364|5156|2006
6597069773172|7868|2003
28587302323572|3006|2003
6597069768276|3012|2002
17592186045900|3009|2001
37383395345068|2207|2009
15393162791308|2209|2011
15393162790948|5042|2007
17592186050084|5044|2006
17592186049220|4991|1999
19791209307332|2944|2005
24189255814388|5234|2010
30786325584420|5417|2011
15393162791516|5035|2005
32985348838780|4968|2005
13194139533372|2836|2010
21990232557188|5235|2003
15393162794228|1972|2003
21990232562108|2382|2001
32985348833580|3007|2001
8796093025948|1606|2000
37383395348212|2309|2008
28587302328612|3008|2000
10995116285540|5269|2007
30786325578036|2835|2000
17592186047796|3015|2001
26388279070684|5492|2007
13194139540444|2437|2002
35184372092388|5646|2005
6597069771228|5263|1999
15393162794700|5041|2003
28587302327268|1803|2003
6597069771268|2380|2007
7068|2212|2000
37383395351580|5945|2002
15393162789324|2832|2011
13194139534284|5986|2005
876|2948|2010
2199023259084|3009|2003
15393162792300|3011|2003
15393162790836|2738|2002
15393162789484|5039|2005
3180|2831|2008
6597069773148|6203|2004
19791209307732|4930|2010
30786325579196|2431|2001
28587302325460|5804|2002
32985348838900|6668|2007
37383395346172|7893|2008
21990232558260|5271|2008
37383395351604|4516|1998
26388279066660|3008|2008
4398046517988|5148|2007
24189255812180|1806|2008
6597069771860|4992|2005
26388279069892|6510|2004
21990232562276|3010|2005
19791209300524|2206|2007
37383395345956|3009|2001
10995116278588|1858|2000
10995116283916|5863|2001
10995116283964|4991|2002
15393162791164|2832|2009
15393162792012|2622|2003
6597069767756|5266|2003
13194139536124|1575|2005
4398046516796|7945|2010
30786325578860|3007|2006
28587302323732|4596|2006
13194139539164|4890|2004
4398046515708|3609|2011
32985348836036|2213|2000
24189255813300|7894|2006
7884|5945|2008
32985348835660|5271|2007
8796093028332|2214|2008
37383395345892|2383|2009
26388279074220|5170|2003
17592186047940|7892|2009
1452|2213|2002
2199023257252|5521|2004
35184372091860|2646|2000
32985348837476|6203|2007
17592186047724|5236|2005
15393162793708|4946|2009
8796093025804|2527|2009
19791209305556|4992|2005
26388279073908|2213|1999
8796093026260|5739|1999
28587302329764|4513|1999
10995116281700|3013|2002
30786325585340|3013|2010
15393162792204|6150|2003
10995116280076|6542|2005
13194139534068|5188|2011
24189255817460|7954|2005
21990232561420|2206|1998
26388279068604|3009|2005
2199023262508|1858|2004
19791209306180|3014|2006
26388279067572|2453|2002
15393162794372|5045|2004
10995116282668|2213|2004
37383395349708|3012|2008
19791209302452|6439|2010
37383395345748|5046|2006
35184372090708|5944|2008
13194139538612|3013|2003
28587302326364|2650|2000
26388279071780|5987|2001
24189255814108|1856|2002
7644|2455|2004
15393162796404|5272|2000
37383395347644|3008|2007
6597069774516|2214|2005
13194139534332|3013|2005
10995116285284|4746|2000
15393162791260|5502|2007
24189255815516|4593|2003
17592186051620|4112|2009
4980|2213|2006
17592186047748|2205|2007
19791209306700|1608|2003
17592186050636|1857|2001
19791209305316|6393|2002
21990232555692|1855|2002
13194139540788|6166|2001
10995116278188|5523|2008
21990232558236|4512|2007
32985348835828|1801|2009
4398046514148|5847|2010
35184372090324|2387|2003
4398046513164|6800|2002
24189255817700|2206|2006
32985348835988|5985|2003
30786325585004|4669|2003
108|5177|2000
13194139540468|3009|2009
15393162793236|3014|2007
32985348837812|2206|2008
28587302322372|2990|2000
26388279073332|2525|2004
15393162793612|5043|2005
10995116283532|3009|2004
6597069773668|5042|2003
6597069767380|3006|2008
4398046513932|6153|2004
35184372093804|6554|2009
15393162791636|4438|2004
4548|4930|2004
24189255815004|5464|2003
28587302322180|7936|2005
37383395351236|2562|2008
15393162794844|2448|2003
37383395345164|4515|2002
13194139538996|5986|2007
24189255814196|6619|2009
4398046514996|2561|2001
37383395344596|6622|2001
15393162790196|6666|2006
19791209301796|5165|2007
32985348835868|2436|2004
6597069769708|7874|2004
21990232562156|1858|2009
10995116282500|2644|2003
17592186049412|5982|2002
6372|7878|2006
35184372089172|3012|2009
4398046515420|2385|2002
24189255817580|4598|2005
13194139539020|1854|2005
6597069773900|5529|2009
28587302324692|2209|2006
17592186049748|2207|2005
32985348835917|5039|1999
17592186045517|3009|2002
6597069771341|2251|2007
6597069769325|6607|2004
17592186050445|7876|1999
10995116278789|6673|2009
24189255817221|5144|2010
6597069768565|2205|2005
24189255815277|5241|2007
26388279068861|6805|1998
15393162790741|5039|2009
28587302327125|5981|2004
4398046516413|5236|2007
21990232558629|5156|2005
17592186050517|1851|2004
24189255812797|2211|2011
13194139533757|4591|2004
8796093023677|4515|2011
5845|1981|2007
21990232562109|3013|2002
10995116282429|4999|2004
30786325581517|2648|2004
15393162791333|2832|2006
19791209304613|3011|2006
35184372089581|4943|2005
13194139534917|3938|2008
30786325578061|2942|2009
21990232557901|2682|2005
37383395351045|3014|2008
13194139533469|2212|2002
4398046517821|2279|2004
6597069774421|2209|2003
21990232556101|2389|2006
19791209307501|7876|2002
35184372092197|4591|1999
37383395344813|5984|2004
4597|5141|2004
32985348838021|3008|2005
17592186052173|3008|1999
5893|2435|2004
8796093023365|3012|2002
8796093023149|4516|2001
10995116283277|2211|2001
35184372094717|2212|2008
15393162792061|5040|2007
35184372090229|2209|2000
6597069773597|2832|2003
15393162793757|2211|2006
2199023260693|3478|2011
32985348840573|7931|2006
10995116283485|4992|2004
8796093024893|2210|2006
37383395350301|3015|2008
26388279071709|2205|2008
28587302325957|2555|2001
19791209301869|6396|2003
19791209302357|5935|2009
15393162791565|4514|2007
32985348837837|2563|2002
10995116277805|5236|2006
26388279071421|5236|2008
37383395344789|2206|2000
8796093025325|5174|2007
35184372095821|1954|2004
30786325579245|1980|1999
37383395349541|3010|2004
8796093023581|6671|2004
2199023255701|2561|2001
24189255815661|4519|2011
26388279073429|3011|2005
21990232563245|3006|2008
8796093027325|5507|2001
26388279068413|5980|2007
2199023263253|6801|2004
26388279067669|1856|2001
24189255816341|7899|2006
32985348839981|1637|1998
4453|5566|2008
26388279072093|3013|2004
8796093026869|3013|2000
13194139538197|2209|2001
28587302325093|4747|2004
15393162789797|2643|2011
35184372089365|5046|2007
6597069767621|2441|2005
15393162790949|5043|2003
19791209301509|5272|2000
21990232561181|2836|2004
28587302329573|1611|2001
4398046511845|2208|2001
37383395344741|7893|2010
10995116279333|4982|2006
13194139533493|2451|2002
35184372093541|2942|2004
8796093023413|2356|2005
19791209303813|6624|2006
35184372093013|3007|2002
26388279067909|3010|2003
15393162789413|7893|2001
397|1596|2007
2199023256461|2834|2007
8796093026989|1784|2005
15393162795693|4518|2006
28587302322349|2210|2010
30786325579805|2246|2004
17592186046741|7873|2003
37383395349973|5948|2007
28587302326725|2524|2008
30786325583813|2214|2001
24189255813493|4518|2005
2199023263093|2210|2006
2199023261029|1981|2003
8796093029213|6800|2007
