start_id|end_id|workFrom
6597069771885|424|2009
6597069771885|413|2006
6597069771885|429|2007
4398046517181|1024|2010
4398046517181|1095|2008
4398046517181|1096|2009
4398046517181|1035|2009
4398046517181|1053|2009
24189255814885|1569|2010
24189255814885|1574|2008
30786325584469|967|2009
17592186045949|1520|2003
17592186045949|1505|2004
17592186045949|1479|2003
17592186045949|1511|2003
24189255815893|545|2011
24189255815893|550|2007
24189255815893|551|2008
24189255815893|552|2008
1237|1001|2010
15393162796637|1302|2004
35184372096661|911|2005
17592186052149|665|2004
28587302323213|464|1998
28587302323213|456|2000
28587302323213|472|1999
28587302323213|474|1999
28587302323213|463|2000
32985348836461|675|2012
32985348836461|667|2005
32985348836461|669|2012
21990232558549|32|2007
21990232558549|22|2007
13194139538389|1560|2005
13194139538389|939|2005
35184372096637|934|2008
35184372096637|923|2007
24189255816861|1013|2008
24189255816861|1016|2009
24189255816861|1021|2010
2199023261501|164|2011
19791209301821|577|2003
19791209301821|556|2004
19791209301821|573|2004
21990232560021|961|2004
21990232560021|967|2004
32985348840341|1001|2003
32985348840341|1002|2004
26388279068629|1002|2009
37383395346565|993|2003
37383395346565|997|2003
37383395346565|983|2003
37383395346565|1560|2002
37383395346565|988|2003
1141|545|2006
35184372092629|406|2004
13194139537789|760|2005
13194139537789|761|2004
13194139537789|763|2005
13194139537789|764|2005
15393162793381|23|2008
15393162793381|136|2007
15393162793381|924|2007
24189255813749|1553|2005
24189255813749|1548|2005
24189255813749|1551|2004
4398046511629|865|2012
4398046511629|866|2010
7285|10|2004
32985348834173|915|2008
32985348834173|935|2010
32985348834173|919|2007
13194139540621|403|2008
13194139540621|537|2010
13194139540621|825|2006
13194139540621|1116|2009
13194139536661|794|2010
13194139536661|797|2010
13194139536661|798|2011
13194139536661|799|2010
21990232560893|800|2001
21990232560893|801|2001
21990232560893|791|2002
21990232560893|808|2001
21990232560893|778|2001
2199023256317|913|2001
2199023256317|935|2001
2199023256317|920|2002
19791209300765|907|2007
19791209300765|925|2008
8796093024509|921|2005
10995116280005|724|1998
10995116280005|727|1999
32985348837005|914|2004
32985348837005|935|2009
26388279071253|1476|2011
26388279071253|1509|2011
26388279071253|1478|2010
26388279071253|1487|2009
30786325583381|305|2008
30786325583381|306|2006
30786325583381|300|2008
28587302324693|297|2005
10995116283085|1139|2010
10995116283085|678|2012
10995116283085|668|2009
6597069769445|435|2004
6597069769445|439|2004
6597069769445|411|2003
6597069769445|429|2005
13194139536997|805|2012
21990232561253|897|2005
21990232561253|890|2006
21990232559781|1320|2006
21990232559781|1321|2007
21990232559781|1322|2006
21990232559781|1324|2007
21990232559781|1325|2006
26388279068317|532|2007
37383395344837|544|2008
37383395344837|545|2007
37383395344837|540|2007
28587302328085|1074|2011
28587302328085|1059|2011
28587302328085|1079|2010
28587302322661|1329|2007
28587302322661|1348|2007
28587302322661|1350|2006
28587302322661|1336|2006
30786325579509|1321|2005
30786325579509|1325|2007
28587302323357|934|2010
28587302323357|906|2011
37383395345069|1017|2009
37383395345069|1022|2011
35184372090901|554|2007
15393162789461|937|2006
15393162789461|925|2005
15393162789461|910|2006
15393162789461|926|2007
10995116283797|1201|2005
10995116283797|1185|2006
10995116283797|1189|2006
10995116283797|1223|2006
13194139535645|1410|2003
13194139535645|1412|2002
13194139535645|1403|2003
10995116281629|546|2002
10995116281629|552|2011
13194139540349|1202|2002
13194139540349|1204|2003
13194139540349|1223|2002
13194139540349|1194|2001
13194139540349|1197|2002
30786325584981|3|2008
30786325584981|550|2006
30786325584981|540|2007
30786325584981|45|2007
24189255815989|1026|2001
24189255815989|1090|2002
24189255815989|1027|2003
24189255815989|1108|2002
24189255815989|1078|2003
26388279072853|931|2011
26388279072853|936|2011
26388279072853|924|2013
26388279072853|910|2012
37383395351653|548|2012
37383395351653|552|2013
37383395351653|554|2011
37383395351653|539|2012
37383395351653|540|2011
17592186044797|543|2003
15393162795197|930|2007
15393162795197|906|2006
15393162795197|923|2006
13194139537597|7|2007
13194139537597|8|2006
4398046514173|304|2003
4398046514173|306|2002
4398046514173|300|2001
17592186048837|932|2009
17592186048837|916|2009
17592186048837|922|2012
17592186048837|925|2010
24189255813301|306|1998
24189255813301|299|1999
24189255813301|302|1998
24189255813301|303|1999
13194139539357|944|2012
13194139539357|945|2011
13194139539357|946|2012
13194139539357|947|2011
13194139539357|948|2012
24189255814557|587|2000
21990232558261|1|2002
21990232558261|4|2002
6597069772933|244|2010
37383395345165|1185|2001
37383395345165|1196|2001
37383395345165|1181|2002
37383395345165|1182|2001
8796093025013|552|2004
8796093025013|1211|2005
24189255817053|805|2006
21990232562613|1558|2002
28587302327733|914|2003
28587302327733|916|2004
28587302327733|907|2002
28587302327733|926|2004
26388279066997|281|2004
8796093026677|1233|2006
8796093026677|1231|2006
4398046515045|259|2003
4398046515045|260|2002
4398046515045|255|2002
4398046513101|769|2007
4398046513101|770|2008
4398046513101|759|2007
4398046513101|760|2007
4398046513101|763|2008
13194139536517|1457|2007
13194139536517|1525|2008
13194139536517|1498|2008
13194139536517|1531|2008
10995116280525|865|2003
6597069773669|114|2012
28587302328757|1241|2011
28587302328757|1247|2010
10995116280765|1331|2009
10995116280765|1340|2008
10995116278957|1557|1999
10995116278957|1558|1998
10995116278957|1559|2003
10995116278957|1560|2004
10995116278957|1561|2003
24189255814341|1312|2009
24189255814341|1313|2009
24189255814341|1307|2008
24189255814341|1308|2009
24189255812629|931|2006
24189255812629|907|2008
32985348841165|1|2003
32985348841165|3|2003
32985348841165|6|2003
37383395349005|1328|2003
17592186052053|566|2004
17592186052053|571|2003
17592186052053|557|2003
17592186052053|558|2003
17592186052053|575|2003
21990232561085|1558|2001
21990232561085|1559|2003
21990232561085|1560|2002
28587302324757|927|2008
2199023262901|1001|2003
32985348836653|544|2006
15393162794181|960|2011
15393162794181|964|2010
15393162794181|949|2010
15393162794181|826|2011
15393162794181|958|2011
26388279073621|7|2008
26388279073621|10|2007
26388279073621|11|2007
21990232561493|531|2006
21990232561493|955|2006
21990232561493|525|2006
21990232561493|527|2007
8796093028021|1002|2000
26388279067525|163|2008
26388279067525|876|2008
26388279067525|142|2012
5773|929|2012
5773|918|2002
5773|921|2010
5773|922|2006
5773|925|2003
301|150|2004
301|153|2004
301|169|2005
2199023256365|896|2002
2199023256365|892|2002
2199023256365|893|2003
2199023256365|894|2002
13194139534797|1002|2004
4398046512429|933|2006
4398046512429|909|2006
28587302324453|544|2011
28587302324453|549|2010
28587302324453|552|2011
28587302329133|905|2006
28587302329133|923|2005
28587302329133|830|2005
829|1297|2006
829|1299|2006
829|1301|2005
8796093025085|758|2006
8796093025541|183|2006
8796093025541|156|2007
8796093025541|172|2007
13194139539405|108|2006
13194139539405|109|2006
35184372093685|912|2001
35184372093685|925|2001
32985348834525|723|2011
32985348834525|725|2010
32985348834525|717|2011
32985348834525|718|2011
17592186044989|1177|2005
17592186044989|1178|2005
17592186044989|1179|2005
35184372094429|1298|2006
35184372094429|1300|2006
24189255814765|897|2007
24189255814765|888|2008
24189255814765|891|2007
24189255814765|892|2006
15393162791517|208|2010
15393162791517|875|2010
10995116284181|547|2006
30786325581277|914|2005
30786325581277|935|2005
32985348836773|547|2010
21990232561373|349|2002
21990232557781|1229|2006
37383395350813|1558|2002
37383395350813|1559|2000
37383395350813|1560|2001
30786325580822|578|2005
30786325580822|583|2006
30786325580822|570|2007
30786325580822|573|2006
13194139540470|324|2001
13194139540470|553|2000
13194139540470|826|2001
13194139540470|349|2001
13194139540470|542|2001
19791209306630|932|2007
19791209306630|918|2007
19791209306630|935|2008
19791209306630|919|2008
19791209306630|907|2012
17592186051526|32|2006
17592186051526|33|2005
17592186051526|25|2005
17592186051526|28|2006
17592186051526|30|2006
24189255818694|1345|2004
24189255818694|1346|2003
24189255818694|1332|2002
24189255818694|1335|2003
26388279070206|868|2008
26388279070206|202|2008
26388279070206|203|2009
26388279070206|539|2009
19791209306566|931|2001
19791209306566|921|2000
19791209301726|244|2006
21990232555742|896|1999
21990232555742|888|1999
21990232555742|894|2000
21990232555742|895|1998
15393162791382|936|2006
15393162791382|921|2006
15393162791382|937|2005
15393162791382|938|2005
15393162791382|1119|2005
26388279072782|208|2006
26388279072782|207|2004
6597069772430|1016|2006
6597069772430|1020|2006
21990232555526|928|2008
21990232555526|938|2008
21990232555526|924|2009
21990232555526|925|2007
21990232555526|909|2008
32985348840974|1067|2008
10995116281326|547|2008
10995116281326|551|2009
10995116281326|554|2010
19791209303622|1321|2009
19791209303622|1324|2009
2199023256366|496|2003
2199023256366|497|2004
2199023256366|503|2004
2199023256366|490|2004
15393162793542|466|2011
15393162793542|477|2012
15393162793542|447|2012
13194139537310|546|2006
13194139537310|551|2003
13194139537310|539|2012
13194139537310|543|2007
37383395346470|454|2004
37383395346470|728|2007
37383395346470|446|2007
35184372089198|1567|2003
14|603|2004
14|589|2004
14|591|2005
30786325581014|546|2010
30786325581014|548|2012
30786325581014|543|2006
8796093025614|545|2011
24189255817294|546|2007
24189255817294|539|2006
24189255817294|542|2007
24189255817294|543|2006
2414|1553|2008
17592186046838|1568|2002
17592186046838|1567|2002
32985348838022|198|2005
32985348838022|201|2004
30786325579902|944|2000
30786325579902|947|2000
30786325579902|948|2000
8796093022646|1009|2012
8796093022646|774|2012
8796093022646|1117|2011
8796093029502|929|2003
8796093029502|914|2004
8796093029502|920|2003
8796093029502|925|2004
15393162795838|551|2009
15393162794062|1029|2000
15393162794062|1065|2001
15393162794062|1068|2001
19791209301774|785|2002
19791209301774|804|2001
19791209301774|795|2002
17592186045710|569|2010
17592186045710|558|2011
2199023259294|1174|2007
2199023259294|1176|2006
2199023259294|1179|2006
2199023259294|1180|2007
6597069773006|933|2004
6597069773006|924|2005
6597069773006|926|2004
6597069773006|911|2005
26388279072382|1377|2009
26388279072382|1367|2007
26388279072382|1372|2007
26388279072382|1357|2009
17592186052078|544|2012
17592186052078|546|2003
17592186052078|548|2006
17592186052078|554|2003
17592186052078|543|2008
19791209301582|666|2001
19791209301582|667|2001
35184372094622|1315|2005
35184372094622|1544|2005
35184372094622|1082|2005
35184372094622|125|2006
37383395345094|851|2006
37383395345094|1002|2006
21990232557142|915|2009
21990232557142|909|2000
21990232557142|926|2011
21990232557142|911|2005
10995116281886|563|2002
10995116281886|567|2002
10995116281886|569|2001
10995116281886|572|2001
10995116281886|573|2002
974|468|2008
974|471|2007
974|458|2007
974|460|2008
974|461|2006
2199023256014|4|2001
2199023256014|5|2001
2199023256014|6|2002
2199023261726|673|2005
2199023261726|678|2004
2199023261726|666|2004
2199023261726|668|2004
350|108|2006
15393162791214|1541|2000
2199023255798|211|2003
2199023255798|245|2004
2199023255798|220|2003
30786325582054|981|2009
30786325582054|970|2009
30786325582054|973|2009
30786325582054|1117|2010
6614|978|2001
6614|979|2001
6614|980|2001
6614|970|2001
6614|974|2000
8796093026462|931|2003
8796093026462|934|2003
10995116284630|664|2002
10995116284630|680|2002
10995116284630|668|2003
26388279071974|666|2007
15393162791470|914|2002
15393162791470|905|2002
24189255814246|1360|2006
24189255814246|1381|2010
24189255814246|1384|2006
24189255814246|1374|2011
5918|765|2000
5918|766|2001
5918|767|2001
19791209302542|1559|2000
19791209302542|1369|1998
19791209302542|1371|2000
19791209302542|1375|1999
6597069770014|106|2001
6597069770014|107|2001
6597069770014|108|2001
6597069770014|109|2001
10995116284974|54|2003
10995116284974|40|2001
10995116284974|72|2003
10995116284974|77|2001
26388279073814|960|2006
26388279073814|959|2006
24189255815494|497|2007
24189255815494|513|2006
26388279069006|1321|2006
26388279069006|1323|2007
26388279069006|1324|2007
26388279069006|1325|2006
8796093025134|546|2011
6597069770942|547|2011
6597069770942|551|2010
6597069770942|249|2010
21990232557854|1478|2010
21990232557854|1466|2006
21990232557854|1484|2007
21990232557854|1454|2010
37383395350742|385|2004
37383395350742|392|2004
37383395350742|377|2004
37383395350742|378|2005
13194139540446|1190|2006
13194139540446|1192|2005
13194139540446|904|2005
13194139540446|1224|2007
2199023261150|966|2009
2199023261150|952|2009
17592186044582|106|2011
17592186044582|109|2004
26388279071566|1232|2003
26388279071566|1233|2004
26388279071566|1234|2003
5294|547|2009
5294|549|2007
5294|554|2007
5294|542|2009
5294|543|2008
24189255811142|917|2005
24189255811142|935|2005
24189255811142|920|2004
8796093028518|4|2009
32985348834430|787|2004
32985348834430|789|2003
32985348834430|794|2003
32985348834430|783|2003
24189255818198|160|2007
24189255818198|179|2005
37383395349294|304|2008
37383395349294|305|2010
37383395349294|306|2009
37383395349294|299|2010
35184372092654|1022|2003
32985348838358|550|2007
10995116282966|785|2001
10995116282966|787|2001
10995116282966|791|2001
15393162793046|491|2009
15393162793046|510|2010
17592186047222|535|2001
8796093024206|580|2010
13194139535526|1088|2012
13194139535526|1081|1999
13194139535526|1087|2012
4398046511942|1557|2005
4398046511942|1558|2004
4398046511942|1559|2004
4398046511942|1560|2005
32985348835398|935|2010
32985348835398|926|2009
26388279073646|678|2006
26388279073646|664|2005
26388279073646|668|2005
26388279073646|1004|2006
8796093023054|545|2006
8796093023054|777|2007
8796093023054|538|2007
8796093023054|540|2007
10995116283062|1557|2004
10995116283062|1559|2005
10995116283062|1560|2003
10995116283062|1561|2012
15393162792558|547|2001
15393162792558|552|2000
15393162792558|554|2001
10995116279574|917|2004
10995116279574|936|2005
10995116279574|905|2005
10995116279574|922|2005
37383395348726|178|2002
37383395348726|180|2003
37383395348726|298|2003
37383395348726|139|2003
35184372090662|595|2011
35184372090662|596|2001
35184372090662|598|2009
35184372090662|599|2012
35184372090662|600|2010
21990232562766|779|2010
19791209306702|1216|2010
19791209306702|1224|2004
19791209306702|1182|2008
10995116282006|1117|2002
17592186051310|1018|2004
17592186051310|1021|2005
10995116278982|721|2007
10995116278982|724|2007
10995116278982|727|2007
10995116278982|718|2006
3782|1228|2007
3782|1230|2006
6597069769094|800|2007
6597069769094|790|2008
6597069769094|780|2008
30786325582726|929|2008
30786325582726|915|2006
30786325582726|115|2006
30786325582726|919|2007
24189255813918|672|2008
24189255813918|682|2008
17592186045206|324|2007
17592186045206|308|2007
17592186045206|326|2007
17592186045206|312|2007
17592186045206|328|2008
2199023256558|707|2007
2199023256558|538|2007
17592186045086|181|2005
17592186045086|166|2005
17592186045086|135|2005
17592186045086|167|2004
21990232559566|586|2009
21990232559566|556|2009
21990232559566|559|2009
2199023256534|26|2003
2199023256534|29|2004
19791209301326|487|2002
19791209301326|474|2001
28587302326982|544|2004
28587302326982|548|2004
28587302326982|538|2005
28587302326982|543|2003
15393162790598|962|2007
15393162790598|966|2009
15393162790598|951|2009
15393162790598|968|2008
6597069771982|546|2008
6597069771982|550|2008
6597069771982|551|2008
6597069771982|539|2009
10995116283558|989|2009
26388279067814|933|2002
26388279067814|906|2005
26388279067814|923|2003
2199023256246|809|2003
2199023256246|810|2002
2199023256246|811|2003
35184372096254|928|2007
35184372096254|914|2008
35184372096254|920|2008
35184372096254|922|2008
13194139537286|519|2000
13194139537286|520|1999
13194139537286|521|2000
28587302328710|545|2008
28587302328710|549|2007
28587302328710|550|2008
28587302328710|553|2007
28587302328710|554|2007
32985348837054|7|2009
32985348837054|8|2010
32985348837054|9|2010
15393162791022|1557|2009
15393162791022|1558|2009
15393162791022|1560|2009
6597069769422|572|2009
10995116279502|908|2010
10995116279502|924|2009
30786325578958|1510|2001
30786325578958|1519|1999
19791209306774|907|2009
19791209307038|498|2007
19791209307038|517|2007
32985348835782|824|2012
32985348835782|826|2013
32985348835782|827|2013
8796093028286|1324|2008
13194139534486|937|2011
13194139534486|911|2011
30786325585102|1441|2010
30786325585102|1442|2010
30786325585102|1524|2011
30786325585102|1510|2011
30786325585102|1466|2010
32985348839462|944|2007
32985348839462|946|2006
32985348839462|858|2007
32985348839462|939|2006
32985348839462|940|2007
10995116279030|753|2006
10995116279030|991|2005
35184372088958|809|2006
35184372088958|810|2006
35184372088958|811|2007
35184372088958|812|2006
30786325583094|912|2005
30786325583094|913|2005
30786325583094|929|2005
30786325583094|923|2005
30786325583094|925|2004
24189255811878|819|2010
24189255811878|820|2009
17592186045470|996|2004
17592186045470|989|2005
21990232557238|544|2006
21990232557238|554|2006
21990232557238|542|2005
21990232557238|543|2005
13194139538078|546|2001
13194139538078|540|2012
13194139538078|542|2009
37383395345982|550|2009
37383395345982|1528|2009
37383395345982|542|2007
32985348834174|1366|2007
32985348834174|1368|2008
32985348834174|1370|2009
32985348834174|1371|2008
32985348834174|1357|2009
2199023261334|547|2010
2199023261334|550|2011
2199023261334|552|2011
2199023261334|541|2011
13194139537502|538|2002
13194139537502|539|2002
13194139537502|541|2004
13194139537502|542|2003
37383395352270|24|2006
15393162791878|1009|2003
15393162791878|837|2003
15393162791878|86|1999
15393162791878|104|2011
15393162791878|904|2003
28587302326838|771|2007
28587302326838|773|2008
10995116277782|680|2007
10995116277782|666|2008
10995116277782|670|2008
24189255818806|963|2003
24189255818806|965|2004
24189255818806|953|2002
15393162795862|319|2005
15393162795862|687|2006
8796093026142|560|2012
8796093026142|577|2011
8796093026142|580|2011
8796093026142|568|2012
8796093026142|559|2012
30786325584302|1040|2008
30786325584302|1049|2007
30786325584302|1102|2008
30786325578134|163|2002
30786325578134|182|2003
30786325578134|174|2001
21990232557974|1117|2006
21990232557974|1118|2003
35184372095846|484|2002
35184372095846|487|2003
35184372095846|478|2002
13194139536222|911|2006
4398046513126|787|2009
4398046513126|788|2010
4398046513126|792|2009
4398046513126|799|2009
19791209304550|436|2011
19791209304550|423|2012
19791209304550|411|2004
19791209304550|431|2007
19791209307502|181|2000
19791209307502|150|2000
19791209307502|154|2000
35184372093350|554|2003
35184372093350|540|2002
8796093022814|624|2009
8796093022814|649|2009
8796093028070|160|2007
8796093028070|145|2006
8796093028070|164|2007
8796093028070|149|2007
8796093028070|185|2007
13194139540790|198|2004
6597069772598|914|2001
6597069772598|919|2002
6597069772598|935|2000
6597069772598|938|2002
6597069772598|925|2000
6597069767358|793|2006
6597069767358|798|2007
6597069767358|783|2006
6597069773222|400|1999
6597069773222|399|1999
13194139536102|580|2003
13194139536102|567|2004
13194139536102|556|2003
32985348833390|1489|2012
32985348833390|1510|2010
32985348833390|1527|2011
32985348833390|1512|2007
32985348833390|1519|2008
30786325578662|545|2009
30786325578662|547|2009
30786325578662|540|2010
17592186044870|487|2007
17592186044870|455|2007
32985348837126|891|2008
32985348837126|894|2009
13194139535206|560|2011
13194139535206|581|2010
13194139535206|571|2010
4398046518718|579|2005
4398046518718|580|2005
4398046518718|569|2004
4398046518718|586|2003
4398046518718|555|2004
13194139541030|27|2006
13194139541030|30|2007
6597069770086|544|1998
6597069770086|546|1999
6597069770086|547|1998
6597069770086|548|1999
6597069770086|542|1999
32985348837318|554|2010
32985348837318|540|2008
26388279068270|549|2002
6597069774470|301|1999
6597069774470|302|2000
6597069774470|303|2000
6597069773030|913|2012
6597069773030|933|2011
6597069773030|937|2012
21990232558726|912|2009
21990232558726|906|2010
10995116279334|512|2009
10995116279334|497|2009
10995116279334|501|2009
10995116279334|505|2008
10995116279334|508|2009
8796093026022|1561|2007
26388279067526|929|2010
26388279067526|916|2007
26388279067526|919|2010
26388279067526|938|2004
26388279067526|906|2003
35184372089702|497|2007
35184372089702|490|2007
6597069772550|1468|2009
8796093027086|446|1998
8796093028190|1440|2002
8796093028190|1470|2002
6597069769278|551|2003
6597069769278|553|2003
37383395351942|736|2005
37383395351942|1427|2007
37383395351942|1434|2005
37383395351942|1418|2011
30786325582846|1474|2001
8796093027446|296|2005
8796093027446|297|2005
4094|1561|2012
32985348840646|931|2005
32985348840646|936|2004
32985348840646|907|2004
19791209306158|961|2000
19791209306158|967|1999
2199023259902|1174|2004
2199023259902|1180|2008
6597069772862|1395|2003
6597069772862|1414|2004
6597069772862|1433|2005
6597069772862|1421|2003
15393162792534|1112|2007
15393162792534|1114|2008
15393162792534|1116|2008
4398046517822|928|2007
4398046517822|914|2007
4398046517822|925|2006
24189255814366|1157|2007
19791209304382|961|2010
19791209304382|956|2012
19791209304382|1567|2012
30786325578302|69|2006
30786325578302|73|2006
30786325578302|76|2007
4398046517134|966|2011
28587302329230|241|2010
13194139536782|921|2009
13194139536782|938|2008
13194139536782|910|2010
13194139536782|911|2009
8796093024486|109|2005
26388279070110|257|2007
26388279070110|260|2006
26388279070110|254|2006
26388279070110|255|2006
35184372093974|768|2002
35184372093974|770|2003
35184372093974|766|2004
35184372093974|767|2004
19791209304806|548|2005
19791209304806|554|2005
19791209304806|539|2006
19791209304806|541|2005
19791209304806|543|2007
32985348836254|931|2000
6597069767102|721|2011
6597069767102|726|2005
6597069767102|553|2009
6597069767102|716|2011
6597069767102|718|2012
19791209300390|674|2005
32985348836038|161|2004
13194139539358|0|2004
13194139539358|3|2005
13194139539358|5|2005
13194139539358|6|2004
6597069766814|890|2007
6597069766814|892|2006
6597069766814|893|2006
32985348837270|546|2000
32985348837270|549|1999
32985348837270|552|2000
4502|900|2007
4502|628|2003
4502|1322|2010
30786325578934|1456|2005
30786325578934|1521|2003
30786325578934|1271|2004
30786325578934|1466|2003
2199023257398|820|2011
8796093025590|1315|1999
8796093025590|547|1999
8796093025590|550|1999
8796093025590|553|2000
10995116282766|519|2009
8796093024942|1448|2007
8796093024942|1498|2007
8796093024942|1468|2007
8796093024942|1533|2007
8796093024942|1487|2007
15393162789206|1193|2005
15393162789206|1195|2004
26388279072598|547|2010
26388279072598|539|2005
26388279072598|541|2007
26388279072598|542|2010
13194139536126|758|2004
13194139537070|448|2002
13194139537070|465|2002
13194139537070|452|2003
24189255816318|530|2000
24189255816318|526|2001
24189255816318|990|2002
24189255816318|527|2001
8796093028854|801|2004
8796093028854|803|2004
8796093028854|788|2004
8796093028854|804|2003
8796093028854|799|2003
4398046516726|433|2010
4398046516726|437|2008
4398046516726|440|2011
4398046516726|430|2011
4398046516726|415|2007
24189255813110|548|2002
24189255813110|543|2002
15393162792870|305|2003
15393162792870|303|2002
2199023259462|544|2012
2199023259462|548|2012
2199023259462|549|2012
2199023259462|904|2005
2199023259462|540|2012
7646|571|2005
7646|557|2006
7646|575|2005
10995116282294|1407|2008
35184372089246|545|2005
35184372089246|546|2008
35184372089246|550|2007
21990232561846|1505|2011
21990232561846|1479|2011
21990232561846|1529|2007
21990232561846|1498|2004
37383395350838|1252|2004
37383395350838|1262|2002
15393162790318|11|2011
6597069768566|1472|2011
6597069768566|1505|2004
6597069768566|1482|2007
30786325585270|532|2012
30786325585270|533|2010
30786325585270|537|2011
6638|545|2002
6638|552|2003
6638|553|2003
6638|541|2002
6638|543|2003
6597069770510|865|1998
6597069770510|1460|1999
6597069770510|1464|1999
6597069770510|1513|1999
10995116279694|580|2003
10995116279694|556|2002
15393162792822|1561|2006
10995116284230|9|2001
10995116284230|10|2002
35184372089486|1033|2002
8796093030102|106|2012
6597069773102|863|2011
2199023256510|541|2005
2199023256510|1229|2004
24189255814134|1557|2009
24189255814134|1558|2008
24189255814134|1561|2008
32985348835542|280|2005
32985348835542|729|2006
32985348835542|813|2007
32985348835542|1007|2006
21990232556246|933|2011
21990232556246|927|2011
32985348840198|914|2004
3686|1292|2010
3686|1294|2011
3686|1295|2009
28587302322350|1155|2006
28587302322350|1140|2007
28587302322350|1159|2007
28587302322350|1143|2008
28587302322350|1145|2008
19791209306518|296|2006
8796093023126|1297|2007
8796093023126|1298|2007
8796093023126|1299|2007
21990232556054|513|2003
21990232556054|500|2002
21990232556054|491|2003
21990232556054|735|2003
19791209301014|1362|2009
19791209301014|1381|2008
19791209301014|1371|2007
19791209301014|1564|2009
4398046518815|545|2010
4398046518815|549|2009
4398046518815|552|2002
28587302322447|480|2003
28587302322447|485|2003
28587302322447|461|2004
6927|1236|2006
6927|1245|2006
30786325580119|1155|2010
30786325580119|1172|2009
30786325580119|1159|2008
30786325580119|1163|2008
30786325580119|1149|2009
8796093029695|484|2006
8796093029695|486|2009
8796093029695|488|2005
8796093029695|457|2004
8796093029695|442|2012
21990232555527|919|2005
21990232555527|938|2006
21990232555527|908|2006
32985348835023|917|2008
32985348835023|919|2010
32985348835023|937|2009
32985348835023|1241|2008
15393162789511|400|2006
15393162789511|1113|2011
15393162789511|399|2011
21990232558335|1236|2001
21990232558335|1253|2001
21990232558335|1239|2001
21990232558335|1241|2001
21990232558335|1260|2001
2199023262975|0|2003
2199023262975|2|2002
2199023262975|3|2003
2199023262975|4|2003
37383395347063|539|2007
6597069774191|918|2004
6597069774191|910|2004
4398046513287|544|2010
4398046513287|551|2009
4398046513287|552|2009
4398046513287|538|2010
37383395346991|551|2008
37383395346991|552|2007
28587302324311|1169|2004
28587302324311|1154|2004
15393162794303|545|2006
15393162794303|553|2010
6597069772623|919|2009
6597069772623|937|2003
6597069772623|909|2010
35184372094503|554|2005
35184372094503|541|2004
30786325584375|965|2010
30786325584375|967|2002
30786325584375|952|2006
30786325584375|958|2012
35184372094455|0|2006
35184372094455|3|2006
8796093028095|77|2001
8796093028095|61|2002
28587302327991|706|2006
28587302327991|1000|2004
28587302327991|350|2006
13194139540743|553|2011
13194139540743|554|2011
13194139540743|13|2010
17592186044679|544|2011
17592186044679|541|2011
35184372090207|784|2008
35184372090207|785|2004
35184372090207|794|2007
35184372090207|798|2002
28587302325935|165|2011
28587302325935|153|2011
19791209300743|1003|2003
19791209300743|925|2003
24189255811759|544|2008
24189255811759|545|2008
24189255811759|546|2008
24189255811759|547|2009
24189255811759|553|2008
37383395348823|934|2010
37383395348823|938|2011
37383395348823|906|2009
37383395348823|908|2009
8796093027423|674|2011
8796093027423|676|2011
8796093027423|682|2005
8796093027423|669|2012
8796093024655|929|2003
8796093024655|916|2005
8796093024655|11|2004
4398046517087|963|2004
4398046517087|778|2003
4398046517087|956|2003
4398046517087|957|2002
4398046517087|959|2003
10995116282503|550|2003
10995116282503|538|2002
8796093024703|582|2002
8796093024703|571|2002
8796093024703|587|2003
8796093024703|575|2002
8796093023175|950|2009
8796093023175|951|2008
8796093023175|904|2008
8796093023175|958|2008
8796093026607|549|2005
26388279067191|1559|2011
26388279067191|1560|2011
26388279067191|1561|2010
37383395348943|987|2007
28587302324927|1144|2006
28587302324927|1150|2004
2199023257863|486|2002
30786325582175|356|2012
30786325582175|361|2011
30786325582175|362|2011
30786325582175|394|2011
30786325582175|349|2012
35184372094887|888|2002
35184372094887|889|2002
35184372090159|576|2007
35184372090159|584|2007
35184372090159|555|2006
35184372090159|573|2006
4398046514879|753|2010
35184372089319|481|2000
35184372089319|485|2000
35184372089319|476|1999
30786325583743|768|2008
30786325583743|760|2007
30786325583743|761|2007
30786325583743|764|2007
19791209300319|677|2006
19791209300319|678|2007
19791209300319|682|2006
8796093027975|546|2001
8796093027975|549|2002
8796093027975|552|2001
8796093027975|542|2002
13194139540623|824|2005
10995116285519|548|2006
10995116285519|1269|1998
10995116285519|553|2009
8796093026095|179|2008
24189255811455|961|2009
24189255811455|965|2008
24189255811455|966|2010
32985348835919|913|2009
32985348835919|933|2008
32985348835919|918|2011
32985348835919|936|2010
32985348835919|937|2009
255|450|2007
255|468|2007
21990232558215|545|2007
24189255813471|824|2005
24189255813471|825|2005
24189255813471|826|2005
15393162791071|1360|2006
15393162791071|1387|2006
15393162791071|1355|2007
15393162791071|1356|2006
15393162791071|1373|2005
8796093026679|544|2001
8796093026679|548|2001
8796093026679|554|2001
19791209301583|673|2008
19791209301583|675|2010
19791209301583|680|2002
19791209301583|666|2003
19791209301583|668|2009
4398046513983|1298|2005
4398046513983|1300|2007
4398046513983|903|2009
3903|937|2005
3903|938|2005
3903|906|2005
10995116283607|819|2003
10995116283607|821|2002
30786325582463|1427|2012
30786325582463|1415|2007
30786325582463|1403|2010
30786325582463|1422|2005
24189255813847|913|2009
24189255813847|906|2008
24189255813847|926|2007
15393162796007|964|2010
